filename,probability
J01_2018.06.25 14_22_32.jpg,0.31633558993538224
J01_2018.06.27 13_29_56.jpg,0.21823141848047573
J01_2018.06.27 13_20_03.jpg,0.5730795388420423
J01_2018.06.26 14_07_43.jpg,0.5761090939243635
J01_2018.06.17 13_32_12.jpg,0.8116488133867581
J01_2018.06.25 14_12_00.jpg,0.9997837089848518
J01_2018.06.26 15_10_59.jpg,0.2827488308151563
J01_2018.06.27 09_02_13.jpg,0.9166616666666667
J01_2018.06.17 13_14_58.jpg,0.19897318360507488
J01_2018.06.26 13_31_52.jpg,0.14561372351944443
J01_2018.06.19 10_27_22.jpg,0.6595169852177303
J01_2018.06.22 10_12_20.jpg,0.8173914303382237
J01_2018.06.22 15_21_36.jpg,0.3478806233882904
J01_2018.06.25 15_43_55.jpg,0.9999899999999999
J01_2018.06.25 10_27_56.jpg,0.7473264684279759
J01_2018.06.28 13_18_52.jpg,0.4043812519788742
J01_2018.06.27 13_27_44.jpg,0.16397692178487777
J01_2018.06.27 14_51_58.jpg,0.749926969408989
J01_2018.06.26 09_06_29.jpg,0.08083299462795257
J01_2018.06.16 09_13_55.jpg,0.5356683594485123
J01_2018.06.27 10_26_39.jpg,0.10734911364614963
J01_2018.06.27 13_24_11.jpg,0.9166616666666667
J01_2018.06.26 10_10_21.jpg,0.7171508446335793
J01_2018.06.27 09_56_58.jpg,0.6803974949669838
J01_2018.06.26 15_00_09.jpg,0.1242698571562767
J01_2018.06.25 14_30_48.jpg,0.040673935870826246
J01_2018.06.22 09_53_53.jpg,0.9999899999999999
J01_2018.06.26 14_15_33.jpg,0.31813505393564695
J01_2018.06.27 09_58_13.jpg,0.14680913751125335
J01_2018.06.23 10_39_18.jpg,0.9757961996746063
J01_2018.06.26 09_40_41.jpg,0.8111852847886085
J01_2018.06.19 10_07_49.jpg,0.9999899999999999
J01_2018.06.17 13_55_12.jpg,0.5664980014165243
J01_2018.06.28 15_17_16.jpg,0.1252396328685184
J01_2018.06.27 13_33_55.jpg,0.9964926534247398
J01_2018.06.25 14_30_31.jpg,0.12559074846406776
J01_2018.06.19 14_37_01.jpg,0.9993484386157989
J01_2018.06.19 09_34_28.jpg,0.583311547835668
J01_2018.06.25 10_13_57.jpg,0.4847700736403465
J01_2018.06.27 15_18_12.jpg,0.9999899999999999
J01_2018.06.19 13_30_32.jpg,0.9756861993026733
J01_2018.06.20 14_32_04.jpg,0.5811022569735845
J01_2018.06.28 14_47_01.jpg,0.5446192820866903
J01_2018.06.28 14_32_18.jpg,0.8333283333333332
J01_2018.06.26 14_17_16.jpg,0.9999899999999999
J01_2018.06.23 10_27_44.jpg,0.3334860718727112
J01_2018.06.19 08_51_23.jpg,0.5662166823943455
J01_2018.06.25 10_23_42.jpg,0.43560158376693725
J01_2018.06.27 15_14_50.jpg,0.4437445228298505
J01_2018.06.17 10_13_08.jpg,0.7396194860339165
J01_2018.06.16 09_09_07.jpg,0.574698788424333
J01_2018.06.26 09_38_24.jpg,0.17239261333942416
J01_2018.06.25 08_51_47.jpg,0.13759600076936185
J01_2018.06.22 09_48_46.jpg,0.6632226655880611
J01_2018.06.19 15_12_13.jpg,0.9999899999999999
J01_2018.06.25 10_08_40.jpg,0.09057612073719502
J01_2018.06.26 14_26_01.jpg,0.36643150014181936
J01_2018.06.26 09_38_31.jpg,0.2760174899280071
J01_2018.06.23 09_00_15.jpg,0.5609079549709955
J01_2018.06.26 14_24_04.jpg,0.07271777276527136
J01_2018.06.26 14_02_35.jpg,0.9999899999999999
J01_2018.06.20 14_23_52.jpg,0.3054190008819103
J01_2018.06.27 09_50_34.jpg,0.12651597297862172
J01_2018.06.27 09_35_52.jpg,0.7032869011163712
J01_2018.06.22 14_10_18.jpg,0.500037080693245
J01_2018.06.26 13_22_11.jpg,0.26187525627513725
J01_2018.06.26 15_03_25.jpg,0.8901636252800624
J01_2018.06.26 14_16_28.jpg,0.4255202553153038
J01_2018.06.26 14_54_20.jpg,0.15980680388510224
J01_2018.06.19 08_39_50.jpg,0.9999899999999999
J01_2018.06.23 09_14_50.jpg,0.6666616666666666
J01_2018.06.26 09_34_59.jpg,0.7616077798108261
J01_2018.06.25 08_50_47.jpg,0.5377105524142584
J01_2018.06.13 13_57_10.jpg,0.4940583308537801
J01_2018.06.20 15_50_46.jpg,0.5235550378759702
J01_2018.06.23 13_45_26.jpg,0.0643059821717441
J01_2018.06.19 13_28_28.jpg,0.24849797909458476
J01_2018.06.22 14_46_08.jpg,0.7387120791625976
J01_2018.06.26 09_28_40.jpg,0.7938410515586536
J01_2018.06.25 13_52_41.jpg,0.9999899999999999
J01_2018.06.27 09_17_44.jpg,0.3237598790705204
J01_2018.06.28 15_06_58.jpg,0.470904751765728
J01_2018.06.20 14_35_32.jpg,0.7472507581114769
J01_2018.06.22 10_38_54.jpg,0.26485427593191463
J01_2018.06.27 09_45_30.jpg,0.42954120700359344
J01_2018.06.23 09_24_30.jpg,0.9983758323740959
J01_2018.06.19 14_14_54.jpg,0.5175985557337601
J01_2018.06.25 13_51_14.jpg,0.17685538073182105
J01_2018.06.25 14_17_19.jpg,0.06769435255900025
J01_2018.06.23 10_02_47.jpg,0.20672585358023646
J01_2018.06.28 14_17_57.jpg,0.30122829516530036
J01_2018.06.25 14_05_11.jpg,0.05396533928923309
J01_2018.06.27 13_49_07.jpg,0.16504629244208335
J01_2018.06.25 13_55_50.jpg,0.3191412289937337
J01_2018.06.19 15_06_01.jpg,0.8841706092158953
J01_2018.06.23 08_46_44.jpg,0.9100793624917667
J01_2018.06.26 14_05_30.jpg,0.13126336186304688
J01_2018.06.27 09_02_24.jpg,0.4948452702641487
J01_2018.06.25 13_41_02.jpg,0.37753925015330314
J01_2018.06.25 14_31_28.jpg,0.8310237949093183
J01_2018.06.25 15_14_48.jpg,0.9151714543501537
J01_2018.06.17 14_43_45.jpg,0.4745194009423256
J01_2018.06.27 10_06_01.jpg,0.9999899999999999
J01_2018.06.22 09_16_47.jpg,0.16265892525315284
J01_2018.06.22 16_02_02.jpg,0.22065587257146835
J01_2018.06.28 14_23_36.jpg,0.5649007984126608
J01_2018.06.28 15_25_15.jpg,0.4435479020078977
J01_2018.06.26 14_56_13.jpg,0.3781818638866146
J01_2018.06.26 15_37_48.jpg,0.4972783989191056
J01_2018.06.25 14_05_01.jpg,0.070892866320163
J01_2018.06.26 09_11_37.jpg,0.9836385765028
J01_2018.06.25 14_45_02.jpg,0.2584122953315576
J01_2018.06.25 13_14_27.jpg,0.24963988639259088
J01_2018.06.28 15_50_03.jpg,0.4120307130118211
J01_2018.06.23 13_26_17.jpg,0.2623137229432662
J01_2018.06.23 14_05_15.jpg,0.13570539032419524
J01_2018.06.19 13_28_40.jpg,0.9999899999999999
J01_2018.06.17 13_12_07.jpg,0.31776183758974075
J01_2018.06.23 09_45_16.jpg,0.2576196147978306
J01_2018.06.25 13_35_32.jpg,0.30742336933811504
J01_2018.06.17 09_48_18.jpg,0.6819889297087987
J01_2018.06.28 14_55_13.jpg,0.12701602568030357
J01_2018.06.22 16_03_52.jpg,0.20072707099219161
J01_2018.06.19 08_50_01.jpg,0.1665633088827133
J01_2018.06.25 15_22_16.jpg,0.33650452186465263
J01_2018.06.23 09_17_14.jpg,0.09213305552601814
J01_2018.06.28 14_08_47.jpg,0.8235910435517629
J01_2018.06.22 10_37_50.jpg,0.15024432827830314
J01_2018.06.19 14_07_24.jpg,0.7583888520797093
J01_2018.06.19 13_27_56.jpg,0.9999899999999999
J01_2018.06.28 13_25_16.jpg,0.16292538409233095
J01_2018.06.20 15_48_26.jpg,0.47988464745382464
J01_2018.06.23 08_45_31.jpg,0.2531863908201456
J01_2018.06.27 14_33_04.jpg,0.08855597217679023
J01_2018.06.25 15_21_33.jpg,0.9999899999999999
J01_2018.06.25 13_59_47.jpg,0.16079375621974468
J01_2018.06.17 13_27_14.jpg,0.5182170619567236
J01_2018.06.25 13_47_44.jpg,0.2802395197480917
J01_2018.06.22 08_42_36.jpg,0.9999899999999999
J01_2018.06.26 08_49_01.jpg,0.25819027920564014
J01_2018.06.22 09_16_00.jpg,0.4088590732693672
J01_2018.06.26 15_07_14.jpg,0.1880497607320547
J01_2018.06.17 08_58_15.jpg,0.36906818797190977
J01_2018.06.28 15_33_59.jpg,0.23745221210022766
J01_2018.06.28 15_06_39.jpg,0.36960705866416294
J01_2018.06.19 14_27_09.jpg,0.6181013671060402
J01_2018.06.16 09_23_31.jpg,0.9166307772199314
J01_2018.06.23 08_44_21.jpg,0.1755052686979373
J01_2018.06.26 08_45_51.jpg,0.07476724320203065
J01_2018.06.17 15_41_25.jpg,0.9987263523888588
J01_2018.06.27 08_58_19.jpg,0.13597665083706378
J01_2018.06.23 09_53_42.jpg,0.23506983284950256
J01_2018.06.28 14_07_14.jpg,0.1793733249336481
J01_2018.06.19 13_42_29.jpg,0.9460788064551353
J01_2018.06.27 13_22_03.jpg,0.9999899999999999
J01_2018.06.19 14_46_47.jpg,0.7692366049540043
J01_2018.06.22 15_48_59.jpg,0.4661945303281148
J01_2018.06.23 08_48_37.jpg,0.3850120372056961
J01_2018.06.19 15_49_51.jpg,0.9999628954482078
J01_2018.06.13 14_19_19.jpg,0.9999899999999999
J01_2018.06.23 13_58_20.jpg,0.4848892382264138
J01_2018.06.16 09_20_35.jpg,0.4347447520971298
J01_2018.06.28 14_51_37.jpg,0.33615519394278526
J01_2018.06.23 10_24_01.jpg,0.6657280499736469
J01_2018.06.23 10_08_57.jpg,0.9999899999999999
J01_2018.06.25 13_59_23.jpg,0.1458690865814686
J01_2018.06.26 14_21_36.jpg,0.2811171366751194
J01_2018.06.20 08_46_21.jpg,0.45955588420232135
J01_2018.06.23 13_34_24.jpg,0.29032746267815435
J01_2018.06.19 10_23_47.jpg,0.8333283333333332
J01_2018.06.22 14_11_26.jpg,0.9999899999999999
J01_2018.06.27 15_14_11.jpg,0.4483989824851354
J01_2018.06.23 09_03_42.jpg,0.5224889380236466
J01_2018.06.20 15_36_00.jpg,0.9999899999999999
J01_2018.06.27 08_47_25.jpg,0.8148824994762738
J01_2018.06.16 08_54_55.jpg,0.9999055632305145
J01_2018.06.17 13_42_40.jpg,0.9166616666666667
J01_2018.06.19 08_37_24.jpg,0.9999899999999999
J01_2018.06.19 08_37_53.jpg,0.9999899999999999
J01_2018.06.25 08_52_40.jpg,0.9999899999999999
J01_2018.06.28 14_27_31.jpg,0.37046296894550323
J01_2018.06.17 08_56_22.jpg,0.9166616666666667
J01_2018.06.27 13_38_32.jpg,0.18551672072261566
J01_2018.06.22 14_05_45.jpg,0.5882069046298662
J01_2018.06.19 15_21_35.jpg,0.9166616666666667
J01_2018.06.25 14_26_12.jpg,0.4723564063509305
J01_2018.06.23 08_41_16.jpg,0.31474133891363937
J01_2018.06.17 15_09_13.jpg,0.2117596558213234
J01_2018.06.26 10_14_43.jpg,0.14254738119542598
J01_2018.06.20 15_06_21.jpg,0.5833271195491155
J01_2018.06.16 10_21_36.jpg,0.8233854199449222
J01_2018.06.26 14_10_01.jpg,0.05755431679189205
J01_2018.06.26 15_52_07.jpg,0.4577128729701042
J01_2018.06.23 09_17_07.jpg,0.10240103219747543
J01_2018.06.17 14_08_17.jpg,0.8333246608575184
J01_2018.06.27 13_14_12.jpg,0.4792923844337464
J01_2018.06.27 15_04_13.jpg,0.9999899999999999
J01_2018.06.26 13_29_45.jpg,0.09646006030142305
J01_2018.06.23 10_15_40.jpg,0.12055098646432162
J01_2018.06.17 10_00_03.jpg,0.3229019633412361
J01_2018.06.27 15_00_02.jpg,0.9999872513961792
J01_2018.06.17 13_11_06.jpg,0.3091828293085098
J01_2018.06.28 13_38_24.jpg,0.7933030103643735
J01_2018.06.23 14_02_19.jpg,0.37416615066230297
J01_2018.06.25 15_10_02.jpg,0.37004090597232187
J01_2018.06.25 15_01_40.jpg,0.2306258595466614
J01_2018.06.27 15_06_03.jpg,0.9999899999999999
J01_2018.06.27 14_32_47.jpg,0.247240060629944
J01_2018.06.20 08_56_37.jpg,0.16828931783437728
J01_2018.06.28 15_33_37.jpg,0.9999899999999999
J01_2018.06.28 15_26_24.jpg,0.9999678128314018
J01_2018.06.23 08_43_04.jpg,0.05380240370631218
J01_2018.06.23 10_38_31.jpg,0.38927755420207977
J01_2018.06.22 16_03_39.jpg,0.4924403615295887
J01_2018.06.22 09_04_06.jpg,0.12678228420317172
J01_2018.06.13 14_27_05.jpg,0.9999899999999999
J01_2018.06.26 09_16_25.jpg,0.8085486466685932
J01_2018.06.27 14_33_17.jpg,0.27612393970290816
J01_2018.06.27 08_51_33.jpg,0.09408729485347865
J01_2018.06.22 15_38_54.jpg,0.9165902833143871
J01_2018.06.17 15_13_04.jpg,0.9433755868029594
J01_2018.06.26 10_01_40.jpg,0.4536795160651207
J01_2018.06.28 13_37_41.jpg,0.9999899999999999
J01_2018.06.23 09_22_54.jpg,0.23441439340002834
J01_2018.06.23 08_51_55.jpg,0.9894453131508827
J01_2018.06.26 15_36_17.jpg,0.2375859423458576
J01_2018.06.19 10_21_13.jpg,0.47687365030050277
J01_2018.06.25 13_13_29.jpg,0.5833283333333333
J01_2018.06.27 14_55_33.jpg,0.48226866786479955
J01_2018.06.25 10_22_44.jpg,0.8333283333333332
J01_2018.06.25 14_40_05.jpg,0.3055924764752388
J01_2018.06.25 15_03_49.jpg,0.21765208252817395
J01_2018.06.26 09_03_45.jpg,0.5795015593369801
J01_2018.06.19 13_30_50.jpg,0.23808136497735974
J01_2018.06.23 09_53_23.jpg,0.6979197940478723
J01_2018.06.20 08_43_55.jpg,0.9866185107183456
J01_2018.06.27 10_09_54.jpg,0.9165226990977923
J01_2018.06.22 15_54_39.jpg,0.38304086526234943
J01_2018.06.27 09_07_26.jpg,0.9999899999999999
J01_2018.06.25 14_26_24.jpg,0.21565652926564213
J01_2018.06.27 13_46_03.jpg,0.05379419572763145
J01_2018.06.25 13_56_35.jpg,0.1662722780287266
J01_2018.06.13 14_38_27.jpg,0.8530366488647461
J01_2018.06.23 09_33_54.jpg,0.10153032288998365
J01_2018.06.17 13_24_23.jpg,0.9999899999999999
J01_2018.06.26 14_31_19.jpg,0.6002543767293294
J01_2018.06.13 13_41_53.jpg,0.9141708637277285
J01_2018.06.23 08_37_48.jpg,0.11209771604388952
J01_2018.06.25 15_39_18.jpg,0.7499913275241852
J01_2018.06.17 14_02_56.jpg,0.9944845282387733
J01_2018.06.17 15_04_01.jpg,0.6661663825313251
J01_2018.06.23 08_50_20.jpg,0.2772265163560708
J01_2018.06.28 13_21_14.jpg,0.12898404252827164
J01_2018.06.28 13_57_12.jpg,0.7177192866802216
J01_2018.06.19 10_04_30.jpg,0.9999899999999999
J01_2018.06.26 08_50_08.jpg,0.9999899999999999
J01_2018.06.25 15_42_50.jpg,0.2722148495644331
J01_2018.06.16 08_59_05.jpg,0.9999899999999999
J01_2018.06.17 13_14_13.jpg,0.23634380390048024
J01_2018.06.17 15_40_33.jpg,0.6665218795339266
J01_2018.06.26 10_13_25.jpg,0.9166616666666667
J01_2018.06.17 15_37_51.jpg,0.42780858938694
J01_2018.06.27 13_25_08.jpg,0.34755792384147643
J01_2018.06.23 10_30_48.jpg,0.4138288563966751
J01_2018.06.16 10_35_16.jpg,0.4531490794301033
J01_2018.06.16 09_51_22.jpg,0.9999899999999999
J01_2018.06.23 08_46_25.jpg,0.3701580949127674
J01_2018.06.26 13_32_15.jpg,0.2029443970799446
J01_2018.06.25 14_04_10.jpg,0.9159632573525112
J01_2018.06.22 10_15_54.jpg,0.9995203086090088
J01_2018.06.23 09_08_37.jpg,0.5257268448670706
J01_2018.06.16 10_00_31.jpg,0.8333283333333332
J01_2018.06.23 09_11_57.jpg,0.7089591162900131
J01_2018.06.25 10_21_42.jpg,0.20283737880289554
J01_2018.06.28 13_26_48.jpg,0.2815325104941924
J01_2018.06.28 13_51_33.jpg,0.1352322428405285
J01_2018.06.25 13_23_42.jpg,0.2339369981467724
J01_2018.06.22 15_25_46.jpg,0.2886446875830491
J01_2018.06.25 15_16_35.jpg,0.42963640888532
J01_2018.06.23 10_09_46.jpg,0.2710239601631959
J01_2018.06.27 08_47_51.jpg,0.21632290919423106
J01_2018.06.27 08_46_45.jpg,0.2679465972736478
J01_2018.06.25 14_41_25.jpg,0.9975050085139274
J01_2018.06.25 10_17_50.jpg,0.3538802928209305
J01_2018.06.22 09_33_30.jpg,0.9999899999999999
J01_2018.06.17 15_07_37.jpg,0.243460559596618
J01_2018.06.27 10_22_04.jpg,0.42974508469104766
J01_2018.06.25 13_45_42.jpg,0.5692841702451309
J01_2018.06.28 13_21_02.jpg,0.20615620453953745
J01_2018.06.26 14_57_59.jpg,0.1356875738978386
J01_2018.06.23 13_30_17.jpg,0.19312796657085418
J01_2018.06.23 09_50_04.jpg,0.14315338534414768
J01_2018.06.25 09_57_14.jpg,0.3431494928275545
J01_2018.06.23 10_25_58.jpg,0.7687660505374272
J01_2018.06.23 13_36_58.jpg,0.23063146633406478
J01_2018.06.25 14_17_54.jpg,0.19113624197542667
J01_2018.06.17 14_52_59.jpg,0.9152713666359584
J01_2018.06.26 14_29_16.jpg,0.575318289299806
J01_2018.06.27 09_03_21.jpg,0.21021094041988253
J01_2018.06.25 10_02_14.jpg,0.5646364217003187
J01_2018.06.26 10_06_14.jpg,0.16592130533298477
J01_2018.06.27 15_10_06.jpg,0.20456101870276033
J01_2018.06.17 13_47_01.jpg,0.9999899999999999
J01_2018.06.19 13_20_35.jpg,0.9999712773513794
J01_2018.06.28 15_37_53.jpg,0.24748264168500897
J01_2018.06.27 08_53_14.jpg,0.19442114894390106
J01_2018.06.25 10_19_15.jpg,0.2752351864159107
J01_2018.06.23 13_54_09.jpg,0.1577949832111597
J01_2018.06.26 09_27_46.jpg,0.6666616666666666
J01_2018.06.16 09_17_30.jpg,0.4326535901904106
J01_2018.06.23 13_29_18.jpg,0.5696265002091725
J01_2018.06.26 13_33_43.jpg,0.3834032869587342
J01_2018.06.16 08_47_50.jpg,0.3982225499033928
J01_2018.06.19 08_41_47.jpg,0.48742630993127817
J01_2018.06.25 14_31_35.jpg,0.3356360600640376
J01_2018.06.22 14_14_01.jpg,0.7997001136342685
J01_2018.06.28 13_30_50.jpg,0.9999899999999999
J01_2018.06.25 14_46_27.jpg,0.22217565154035884
J01_2018.06.23 09_17_17.jpg,0.10891595956981182
J01_2018.06.19 15_24_22.jpg,0.4985841429710388
J01_2018.06.27 13_24_58.jpg,0.38713262145519256
J01_2018.06.22 10_20_35.jpg,0.500045
J01_2018.06.26 13_41_25.jpg,0.2608029317731658
J01_2018.06.28 15_07_41.jpg,0.5552988400061926
J01_2018.06.27 08_50_35.jpg,0.11112666231691837
J01_2018.06.25 09_01_47.jpg,0.9999899038028717
J01_2018.06.27 15_04_35.jpg,0.9999899999999999
J01_2018.06.22 16_07_57.jpg,0.35334893812735874
J01_2018.06.27 13_45_44.jpg,0.4990580520510674
J01_2018.06.23 13_27_42.jpg,0.3014773717999458
J01_2018.06.27 09_16_04.jpg,0.14195386794507506
J01_2018.06.20 14_37_53.jpg,0.9999691986393928
J01_2018.06.25 10_17_13.jpg,0.9164289260903995
J01_2018.06.19 15_07_44.jpg,0.3256892627954483
J01_2018.06.23 13_23_00.jpg,0.8155703947794437
J01_2018.06.19 08_39_23.jpg,0.19862404753565788
J01_2018.06.26 09_29_59.jpg,0.5771257405479749
J01_2018.06.13 13_59_11.jpg,0.16095915724635124
J01_2018.06.13 13_54_01.jpg,0.8162668248017629
J01_2018.06.25 09_56_51.jpg,0.3764753780245781
J01_2018.06.28 13_15_32.jpg,0.6443035552899042
J01_2018.06.19 14_07_02.jpg,0.5430021410187086
J01_2018.06.26 14_05_09.jpg,0.9163542787233989
J01_2018.06.25 09_59_24.jpg,0.21446852487623688
J01_2018.06.23 09_56_08.jpg,0.4845339721918106
J01_2018.06.28 14_24_08.jpg,0.11381100964844225
J01_2018.06.27 09_29_16.jpg,0.289460697521766
J01_2018.06.19 10_20_22.jpg,0.9166616666666667
J01_2018.06.19 09_56_46.jpg,0.12644217264950275
J01_2018.06.25 15_02_31.jpg,0.4950675951937834
J01_2018.06.25 14_28_36.jpg,0.1901029246777296
J01_2018.06.13 14_24_21.jpg,0.3942792034626007
J01_2018.06.27 09_19_57.jpg,0.12301254001557825
J01_2018.06.19 09_34_00.jpg,0.5832637300093969
J01_2018.06.20 15_04_53.jpg,0.27506603797276813
J01_2018.06.28 14_38_05.jpg,0.8561876148831844
J01_2018.06.22 16_10_48.jpg,0.05110659831315279
J01_2018.06.19 14_53_58.jpg,0.26141734917958576
J01_2018.06.22 16_01_35.jpg,0.656199636208713
J01_2018.06.25 09_57_23.jpg,0.4835729218006134
J01_2018.06.26 14_12_48.jpg,0.7048596888780594
J01_2018.06.25 13_30_30.jpg,0.5398299222191175
J01_2018.06.26 13_41_36.jpg,0.19040969604005417
J01_2018.06.27 13_50_50.jpg,0.2273382964462042
J01_2018.06.26 14_35_35.jpg,0.4438852009673913
J01_2018.06.16 08_55_16.jpg,0.6666020552317302
J01_2018.06.19 15_17_46.jpg,0.38672576922302443
J01_2018.06.20 14_12_48.jpg,0.9999899999999999
J01_2018.06.25 13_44_19.jpg,0.994659691388607
J01_2018.06.23 09_29_31.jpg,0.9999899999999999
J01_2018.06.25 13_59_38.jpg,0.1858314046088606
J01_2018.06.16 09_19_26.jpg,0.28727768276929855
J01_2018.06.22 16_14_49.jpg,0.9063749642026424
J01_2018.06.25 15_02_43.jpg,0.33082084854443866
J01_2018.06.25 14_18_02.jpg,0.19269397466753918
J01_2018.06.19 13_59_14.jpg,0.8333283333333332
J01_2018.06.20 14_11_02.jpg,0.44871444915533065
J01_2018.06.26 13_40_24.jpg,0.08926788167208433
J01_2018.06.26 13_49_05.jpg,0.16885716755986213
J01_2018.06.28 14_17_39.jpg,0.2969872790078322
J01_2018.06.26 15_10_07.jpg,0.176069873470068
J01_2018.06.17 14_46_27.jpg,0.44269491111238796
J01_2018.06.25 10_31_12.jpg,0.3515097995599111
J01_2018.06.16 09_54_40.jpg,0.2461639876395464
J01_2018.06.19 13_53_43.jpg,0.12944988378634054
J01_2018.06.19 15_35_40.jpg,0.3685680714746316
J01_2018.06.23 09_11_40.jpg,0.9999899999999999
J01_2018.06.25 10_01_51.jpg,0.9999899999999999
J01_2018.06.28 13_53_20.jpg,0.27995727592259645
J01_2018.06.27 14_43_00.jpg,0.3060537977993488
J01_2018.06.17 13_33_17.jpg,0.13427253727912905
J01_2018.06.23 10_21_40.jpg,0.35302275707125663
J01_2018.06.19 14_08_51.jpg,0.9166139761606853
J01_2018.06.22 15_41_53.jpg,0.9999899999999999
J01_2018.06.16 09_14_08.jpg,0.19233590733104694
J01_2018.06.27 14_36_15.jpg,0.5833283333333333
J01_2018.06.28 14_09_16.jpg,0.2326434721156955
J01_2018.06.23 14_04_03.jpg,0.21256096630046764
J01_2018.06.16 09_38_56.jpg,0.3799458286643028
J01_2018.06.25 08_56_49.jpg,0.311173326420784
J01_2018.06.26 15_41_56.jpg,0.9999899999999999
J01_2018.06.27 09_32_49.jpg,0.3880429594695568
J01_2018.06.28 14_33_14.jpg,0.5523328160246214
J01_2018.06.23 10_27_49.jpg,0.3530504546046257
J01_2018.06.19 09_47_13.jpg,0.46914449830849964
J01_2018.06.27 14_52_50.jpg,0.9165799568096796
J01_2018.06.26 14_36_15.jpg,0.47992831592758495
J01_2018.06.23 09_19_37.jpg,0.3411739617586136
J01_2018.06.27 14_57_51.jpg,0.24190671493609744
J01_2018.06.26 13_48_31.jpg,0.9026297877232234
J01_2018.06.27 09_34_59.jpg,0.4996764144549767
J01_2018.06.25 15_03_13.jpg,0.30149209414720535
J01_2018.06.28 15_51_22.jpg,0.9999899999999999
J01_2018.06.23 09_00_01.jpg,0.5833283333333333
J01_2018.06.26 15_31_43.jpg,0.9999899999999999
J01_2018.06.25 08_51_31.jpg,0.9999899999999999
J01_2018.06.23 09_15_45.jpg,0.1758138193666935
J01_2018.06.27 10_01_03.jpg,0.15693035544008016
J01_2018.06.17 15_14_34.jpg,0.19497078945040705
J01_2018.06.22 14_38_37.jpg,0.2070484117915233
J01_2018.06.25 14_07_09.jpg,0.17661036280095577
J01_2018.06.22 16_10_36.jpg,0.9999899999999999
J01_2018.06.27 10_02_57.jpg,0.9999899999999999
J01_2018.06.19 09_12_40.jpg,0.4863942927598953
J01_2018.06.25 13_51_03.jpg,0.2158961001162728
J01_2018.06.23 09_01_46.jpg,0.20881406133174896
J01_2018.06.16 10_18_31.jpg,0.9999899999999999
J01_2018.06.26 15_57_32.jpg,0.23201068126708269
J01_2018.06.13 14_58_24.jpg,0.6296669791142145
J01_2018.06.27 09_30_19.jpg,0.4162223239739736
J01_2018.06.28 14_52_37.jpg,0.4147584078212579
J01_2018.06.25 13_46_00.jpg,0.2534923228353262
J01_2018.06.25 08_51_39.jpg,0.1293837307870388
J01_2018.06.19 08_59_11.jpg,0.8492616812388103
J01_2018.06.27 14_42_46.jpg,0.19952758968919515
J01_2018.06.26 09_10_47.jpg,0.9999899999999999
J01_2018.06.17 14_25_15.jpg,0.6830646693706512
J01_2018.06.19 10_03_15.jpg,0.9999899999999999
J01_2018.06.23 08_38_39.jpg,0.19651277092397212
J01_2018.06.25 14_58_43.jpg,0.9532372423362732
